text	category	priority	website		logo
Terry	Frame manufacturer	10	http://www.terrybicycles.com/	
The Arthur Pequegnat Clock Company	Frame manufacturer	10		
The Bicycle Forge	Frame manufacturer	10	http://www.bicycleforge.com/	
The Hive	Manufacturer	10		
Thinksport	Manufacturer	10		
Thomson	Manufacturer	10		
Thorn Cycles	Frame manufacturer	10		
Thruster	Frame manufacturer	10	http://walmart.com	
Thule	Frame manufacturer	10	http://www.thule.com	
Ti Cycles	Frame manufacturer	10	http://ticycles.com/	
Tigr	Manufacturer	10	http://tigrlock.com	
Timbuk2	Manufacturer	10		
Time	Frame manufacturer	10	http://www.time-sport.com/	
Timex	Manufacturer	10		
Tioga	Manufacturer	10		
Titan	Frame manufacturer	10	http://www.titanracingbikes.com/	
Titus	Frame manufacturer	10	http://www.titusti.com	
Toko	Manufacturer	10		
Tommasini	Frame manufacturer	10	http://tommasinibicycle.com/	
Tommaso	Frame manufacturer	10	http://tommasobikes.com/	
Tony Hawk	Frame manufacturer	10	http://www.toysrus.com/	
Topeak	Manufacturer	10		
TorHans	Manufacturer	10		
Torelli	Frame manufacturer	10	http://www.torelli.com/	
Torker	Frame manufacturer	250		
Tour de France	Frame manufacturer	10	http://cyclefg.com/	
Toyo	Frame manufacturer	10	http://toyoframe.com/	
Traitor	Frame manufacturer	10	http://www.traitorcycles.com	
Transit	Manufacturer	10	http://www.performancebike.com/bikes/CategoryDisplay?catalogId=10551&storeId=10052&categoryId=400763&langId=-1&parent_category_rn=400345&top_category=400345&pageView=	
Transition Bikes	Frame manufacturer	10	http://www.transitionbikes.com/	
Tranz-X	Manufacturer	10		
Tree	Manufacturer	10		
Trek	Frame manufacturer	500	http://www.trekbikes.com/us/en/	
Tressostar	Manufacturer	10		
TriFlow	Manufacturer	10		
TriSlide	Manufacturer	10		
TriSwim	Manufacturer	10		
Trigger Point	Manufacturer	10		
Trik Topz	Manufacturer	10		
Trinx	Frame manufacturer	10	http://www.trinx.com/	
Triumph Cycle	Frame manufacturer	10		
TruVativ	Manufacturer	10		
Tubasti	Manufacturer	10		
Tufo	Manufacturer	10		
Tunturi	Frame manufacturer	10		
Turin	Frame manufacturer	10	http://www.turinbicycle.com/	
Turner Bicycles	Frame manufacturer	10	http://www.turnerbikes.com/	
Twin Six	Manufacturer	10		
TwoFish	Manufacturer	10		
UCLEAR	Manufacturer	10		
UCO	Manufacturer	10		
Uline	Manufacturer	10		
Ultimate Survival Technologies	Manufacturer	10		
UltraPaws	Manufacturer	10		
Umberto Dei	Frame manufacturer	10	http://umbertodei.it/index.htm	
Unior	Manufacturer	10		
Univega	Frame manufacturer	100		
Unknown	Frame manufacturer	250		
Upland	Frame manufacturer	10	http://www.uplandbicycles.com/	
Urago	Frame manufacturer	10		
Utopia	Frame manufacturer	10		
VP Components	Manufacturer	10		
VSF Fahrradmanufaktur	Frame manufacturer	10	http://www.fahrradmanufaktur.de	
Valdora	Frame manufacturer	10		
Van Dessel	Frame manufacturer	10	http://www.vandesselsports.com/	
Van Herwerden	Frame manufacturer	10	http://www.vanherwerden.nl/	
Vanilla	Frame manufacturer	10	http://www.thevanillaworkshop.com/	
Vanmoof	Frame manufacturer	10	http://vanmoof.com/	
Vargo	Manufacturer	10		
Vassago	Frame manufacturer	10	http://www.vassagocycles.com/	
Vee Rubber	Manufacturer	10		
Velo	Manufacturer	10		
Velo Orange	Frame manufacturer	10	http://www.velo-orange.com/	
Velo Press	Manufacturer	10		
Velo Vie	Frame manufacturer	10		
Velocity	Manufacturer	10		
Velomotors	Frame manufacturer	10		
Velorbis	Frame manufacturer	10	http://www.velorbis.com/velorbis-collections/velorbis-bicycles	
Velox	Manufacturer	10		
Verde	Frame manufacturer	10	http://verdebmx.com/2013completes/	
Versa	Manufacturer	10		
Vilano	Frame manufacturer	10	http://www.vilanobikes.com	
Villy Customs	Frame manufacturer	10		
Vincero Design	Manufacturer	10		
Vindec High Riser	Frame manufacturer	10		
Virtue	Frame manufacturer	10	http://www.virtuebike.com	
Viscount	Frame manufacturer	10		
Vision	Frame manufacturer	10	http://www.visiontechusa.com/	
Vittoria	Manufacturer	10		
Vitus	Frame manufacturer	10		
Viva	Frame manufacturer	10	http://www.vivabikes.com/	
Vivente	Frame manufacturer	10	http://www.viventebikes.com/	
Volae	Frame manufacturer	10		
Volagi	Frame manufacturer	10	http://www.volagi.com/	
Volume	Frame manufacturer	10		
Voodoo	Frame manufacturer	10	http://voodoocycles.net/	
Vortrieb	Frame manufacturer	10	http://www.vortrieb.com/	
VéloSoleX	Frame manufacturer	10		
WD-40 Bike	Manufacturer	10		
WTB	Manufacturer	10		
Wabi Cycles	Frame manufacturer	10	http://www.wabicycles.com/index.html	
Wahoo Fitness	Manufacturer	10		
Wald	Manufacturer	10		
Walking Bird	Manufacturer	10		
Waterford	Frame manufacturer	10	http://waterfordbikes.com/w/	
WeThePeople	Frame manufacturer	10		
WeeRide	Frame manufacturer	10	http://www.weeride.com/	
Weehoo	Frame manufacturer	10	http://rideweehoo.com/	
Wellgo	Manufacturer	10		
Wheels Manufacturing	Manufacturer	10		
Wheelsmith	Manufacturer	10		
Where to Bike	Manufacturer	10		
Whisky Parts Co	Manufacturer	10		
Whispbar	Manufacturer	10		
White Bros	Manufacturer	10		
White Lightning	Manufacturer	10		
Wigwam	Manufacturer	10		
Wilderness Trail Bikes	Frame manufacturer	10		
Wilier Triestina	Frame manufacturer	10		
Williams	Manufacturer	10		
Willworx	Manufacturer	10		
Win	Manufacturer	10		
Windsor	Frame manufacturer	10	http://www.windsorbicycles.com/	
Winora	Frame manufacturer	10	http://www.winora.de/	
Winter Bicycles	Frame manufacturer	10	http://www.winterbicycles.com/	
Wippermann	Manufacturer	10		
Witcomb Cycles	Frame manufacturer	10		
Witz	Manufacturer	10		
Wooden Bike Coffee	Manufacturer	10		
WordLock	Frame manufacturer	10	http://wordlock.com/	
WorkCycles	Frame manufacturer	10	http://www.workcycles.com/	
Worksman Cycles	Frame manufacturer	10	http://www.worksmancycles.com/	
World Jerseys	Manufacturer	10		
Wright Cycle Company	Frame manufacturer	10		
X-Fusion	Manufacturer	10		
X-Lab	Manufacturer	10		
X-Treme	Frame manufacturer	10	http://www.x-tremescooters.com	
Xds	Frame manufacturer	10	http://www.xdsbicycles.com/	
Xootr	Frame manufacturer	10		
Xpedo	Manufacturer	10		
Xtracycle	Frame manufacturer	10	http://www.xtracycle.com/	
YST	Manufacturer	10		
Yakima	Manufacturer	10		
Yaktrax	Manufacturer	10		
Yamaguchi Bicycles	Frame manufacturer	10	http://www.yamaguchibike.com/content/Index	
Yamaha	Frame manufacturer	10		
Yankz	Manufacturer	10		
Yeti	Frame manufacturer	100	http://www.yeticycles.com	
Yuba	Frame manufacturer	10	http://yubabikes.com/	
Yurbuds	Manufacturer	10		
Zensah	Manufacturer	10		
Zigo	Frame manufacturer	10		
Zinn Cycles	Frame manufacturer	10	http://zinncycles.com	
Zipp Speed Weaponry	Manufacturer	10		
Zoic	Manufacturer	10		
Zoom	Manufacturer	10		
Zoot	Manufacturer	10		
Zycle Fix	Frame manufacturer	10	http://zyclefix.com/	
b'Twin	Frame manufacturer	10	http://www.btwin.com/en/home	
beixo	Frame manufacturer	10	http://www.beixo.com/	
de Fietsfabriek 	Frame manufacturer	10	http://www.defietsfabriek.nl/	
di Florino	Frame manufacturer	10		
e*thirteen	Manufacturer	10		
eGear	Manufacturer	10		
eZip	Frame manufacturer	10	http://www.currietech.com/	
eflow (Currietech)	Frame manufacturer	10	http://www.currietech.com/	
elete	Manufacturer	10		
epicRIDES	Manufacturer	10		
name	Frame manufacturer	10	http:// website	
nuun	Manufacturer	10		
sixthreezero	Frame manufacturer	10	http://www.sixthreezero.com/	
van Andel/Bakfiets	Frame manufacturer	10	http://www.bakfiets.nl/	
